sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample116	sample117	sample118	sample119	sample120	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample131	sample41	sample44	sample45	sample48	sample49	sample51	sample52	sample53	sample54	sample62	sample64	sample66	sample68	sample71	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample82	sample83	sample86	sample87	sample88	sample90	sample91	sample93	sample95	sample96	sample97
ENSG00000006015	5.719012966	5.439483048	5.459659608	6.588294738	5.708199755	6.22939398	6.170560168	5.895987254	6.151130706	5.91281237	5.587376872	5.948408591	6.270830851	5.352589666	5.689686684	6.265007352	6.225884636	5.71460564	5.75549275	6.071101194	5.893286128	5.38932379	5.046659463	4.638615776	6.163600092	5.922616598	5.945898004	5.659247778	5.560014436	5.88716066	5.454189148	5.289645987	6.267177618	6.054318475	5.754041157	6.118737369	6.151100862	5.846604213	5.676842747	6.27402254	6.240812025	6.042664343	6.380582609	5.928376015	5.891912072	5.830553224	6.379325342	5.669381464	6.01053179	5.760509137	5.720388356	5.755352497	5.388361586	5.69625872	4.952691024	6.092562467	5.440205564	6.078025193	6.341974104	5.868764079
ENSG00000006016	1.54642565	1.619099457	1.353661639	1.830925301	1.671229759	1.405996337	1.460738331	1.496503845	1.800688296	1.490032204	1.589758671	1.300625912	1.731922951	1.73849523	1.374865359	1.965268428	1.833066891	1.654920887	1.493555682	1.661703985	1.617420917	1.49628878	1.265893437	1.949685005	1.743168902	1.370922203	2.010343022	1.183400182	1.305871999	1.27847634	1.634068451	1.718568726	1.374181857	1.297053577	1.509337057	1.230837535	1.329610958	1.279296075	1.203886691	1.458607008	2.225588536	1.438334006	1.645837324	1.782983159	1.834351974	1.791550122	1.671235301	1.319286813	1.180286376	1.464623634	1.502397945	1.133315689	1.135834132	1.16844743	0.968166897	0.963140153	1.497825255	1.693735026	1.361031179	1.206751039
ENSG00000006025	4.905305335	4.870452518	5.139246229	4.863306735	4.728346048	4.735842569	4.746548475	4.283217963	4.231312406	4.175320747	4.012118198	4.470940367	4.442045271	4.579623076	4.801872678	5.054540946	4.81012417	4.911960375	4.562787905	4.363564289	4.723117818	4.568357466	4.374155014	4.240283933	3.414915171	4.917230115	4.863832125	4.161658436	4.307371871	4.665701735	4.400384794	4.320380332	4.832691367	4.649040972	4.480202439	4.669598813	4.557122207	4.97790214	4.15758094	4.33871935	4.853380497	4.562575522	4.290259402	4.748177392	4.844868829	4.216749766	4.971265292	4.568829161	4.488076343	4.467391635	4.339888062	4.478021552	3.86872156	4.067690112	3.975537461	4.66101531	4.642141671	3.994595559	4.245132371	4.560680348
ENSG00000006042	7.237830652	6.982375449	6.881263831	6.327159766	7.236216532	7.384932133	7.023774098	6.923082202	6.991643307	6.790764059	7.254556639	6.813737189	7.397309916	6.694582627	6.971073831	7.076551197	7.354166098	6.701474532	6.463586487	6.103910613	7.391638911	6.822546619	6.636839489	6.76114737	7.109918446	7.133339226	7.006167268	6.04821867	6.248195589	7.191648309	6.927390635	6.484904648	6.952240752	7.268816976	7.066976553	6.822659057	7.229502282	6.770935629	6.636711607	7.470866221	6.67473818	7.113391631	6.272416994	6.903951905	6.696501584	6.981949555	7.000204475	6.74796625	6.516592267	6.387929692	6.853782103	6.804939856	7.404236986	6.49295668	6.756832181	5.942745678	6.574496483	7.12404373	6.548645046	6.507549089
ENSG00000006047	4.457085616	4.978569531	5.461544278	4.866354211	5.708271547	4.211682717	4.204694681	4.358666949	4.102333465	4.722306675	4.790523531	5.267014772	4.970959593	5.271399722	4.692741618	4.645382152	4.501083978	3.520797783	4.88164436	4.201834045	4.75256225	4.996705549	4.288795566	4.448279112	4.669353558	3.81176668	4.041633893	4.88646688	4.667628527	3.995750932	4.13069762	4.945378786	5.012771733	4.905129082	4.469631548	5.145584485	4.586937889	4.666976238	4.35207222	4.521333605	4.161332951	4.498006328	4.743361748	4.323098419	4.459024951	5.784553428	5.334864532	4.699371212	4.238473304	3.755951818	4.370253001	5.131254694	5.138749062	4.354804947	3.467503203	4.271000503	4.269468775	4.203156561	4.461788022	5.521156161
ENSG00000006059	-2.002848307	-2.00929275	-1.75306877	-2.011915923	-2.004960953	-2.000028542	-1.71591213	-2.007392544	-2.005298295	-1.761768694	-1.295801826	-1.989554887	-2.000043933	-1.768790351	-1.745634316	-2.009962059	-2.002856302	-2.006305949	-2.007664005	-2.005745381	-1.766614759	-2.007412335	-1.784132221	-1.994376903	-1.999149005	-2.003617995	-1.999146019	-2.003608481	-2.010425588	-2.013343302	-2.018361071	-1.738490844	-1.745873449	-2.011361796	-2.006214782	-1.997814973	-2.007920393	-2.013255612	-2.001090448	-2.010906304	-1.999585739	-1.996775993	-2.007059181	-1.982954883	-2.002760122	-2.005993832	-2.004960497	-2.009007136	-2.00399321	-2.010345031	-2.006850822	-1.558621811	-2.009538226	-1.175468231	-2.004076067	-2.004879413	-2.007270978	-2.003121041	-2.004641076	-2.000740273
ENSG00000006062	7.408537072	7.601097999	8.371879074	7.516221889	7.879900097	6.706570897	7.497524165	8.868678776	7.160872006	7.322005212	8.243681448	7.500042907	7.370218992	6.892188532	7.282997383	7.041120993	7.916594069	7.376454836	7.037468298	7.343340971	7.469683203	7.210167736	8.409046816	8.750466803	8.376385871	8.174444947	9.289818735	6.539730093	7.301854581	7.744941752	7.168782249	9.045132218	7.767935399	7.411315807	8.493396605	9.274111069	8.308897594	7.168889635	8.568099868	7.428049076	8.27140276	7.592450566	7.636359172	8.802935105	7.451600573	8.083847851	8.855726473	7.186388972	7.528866482	7.0948613	8.121412665	7.34709366	7.136750182	7.329630688	7.470747457	6.801430597	8.693298748	9.453210344	7.363777126	7.17972721
ENSG00000006071	1.12030397	1.84394848	2.462871703	0.85719651	1.101112653	1.1461973	1.384495735	0.890236712	1.098063614	1.073885964	1.335880046	0.775171598	1.324523225	0.870536593	1.290770179	0.871425386	1.450370431	1.088980024	1.244223877	0.90236137	1.060998906	1.65572767	1.014592205	1.839856172	0.95152892	0.696467089	1.154372054	1.441474027	0.659058793	1.18612132	0.982596517	1.471135616	0.920602185	1.483210368	0.898900567	1.348639229	0.886362498	0.847474003	1.613791186	0.864541379	1.150294552	0.96949583	0.677518825	0.813127005	0.924482837	1.091789843	0.908158468	1.230365397	0.915321153	0.868631564	1.252653275	1.221655383	0.874520169	1.096598105	1.43596262	1.273218143	1.398671154	1.447234873	1.104007645	0.93956932
ENSG00000006074	2.773347028	2.968562389	2.942334038	2.923887828	3.290378537	3.035061636	2.488983071	2.16445113	2.843501085	2.990983407	3.241130075	3.115647201	3.530058319	3.040079606	2.37297249	2.866041928	4.483308741	2.82707342	2.805074698	3.198764549	2.874797645	3.244372989	3.111200052	3.781847847	2.832782153	3.15555008	2.832830727	2.367781391	2.541279075	3.393836863	3.406804228	3.285315673	2.646732388	3.01772308	3.266764064	2.854583585	3.374439017	2.716002634	3.112446789	2.648165478	3.314473022	2.871710653	2.9144403	3.115194983	4.142364582	3.025594253	3.043676368	3.417600521	3.148728374	4.012409658	4.089315716	3.627928168	3.826165602	2.614169852	3.44938805	2.622818455	4.153371496	3.325370192	3.136987759	2.552040847
ENSG00000006075	2.854376334	3.772888774	2.593096915	3.041469473	4.587021633	2.084967688	2.150192764	3.398677476	3.164313027	3.965545869	4.001240944	2.852947215	2.084786598	2.732572266	3.204017474	2.632927108	2.952722127	2.456734406	2.304190235	2.33053276	2.411153162	2.440538648	2.915365451	2.637848925	3.282928405	2.209702875	3.019472954	2.360141679	3.068774701	2.771704625	1.875616167	3.952868011	2.214022382	2.111759301	3.292074983	4.348970229	2.864090145	2.356234388	2.242346409	3.059946549	3.941338577	3.552256571	2.679452086	2.668312853	2.509238582	2.179349954	2.341373602	2.417333979	2.354788582	2.728258858	2.682816886	2.524627625	2.529458461	3.081803183	2.353637029	3.007693293	4.056371747	3.951835266	2.481267805	2.400384102
ENSG00000006114	9.697309024	9.810278262	9.447260548	9.66996323	9.720877767	9.778448281	9.746603838	9.630467488	9.587061176	9.860460437	9.460064219	9.817372971	9.640350497	9.859742757	9.78644689	9.781571362	9.562212955	9.719773454	9.880242294	9.649083277	9.77998657	9.815350507	9.574778307	9.521576515	9.644105101	9.694730963	9.486581283	9.700298115	9.816765719	9.566322192	9.765419907	9.518850956	9.626282711	9.918795808	9.699870317	9.405805671	9.695459796	9.84577051	9.377736084	9.820801763	9.691446144	9.97778016	9.673250501	9.470738395	9.788280974	9.618752102	9.64391726	9.745679246	9.767271832	9.79713257	9.697204501	9.663098022	9.881609439	9.922801144	9.538339034	9.89083887	9.674084137	9.636143919	9.652147415	9.888595611
ENSG00000006116	-1.394100646	-1.16721706	-1.152562086	-1.407312079	-1.150873332	-1.389979352	-1.381962477	-1.400729085	-1.397676281	-1.162316486	-1.388460648	-1.374609309	-1.390001865	-1.170182821	-1.394630896	-1.404470316	-1.394112321	-1.399145557	-1.401124559	-1.398328279	-1.167746103	-1.40075792	-1.18735186	-0.667010612	-1.128639321	-1.395224475	-1.38868811	-1.395210586	-1.171462199	-1.182344632	-1.416668773	-0.914473945	-1.144487677	-1.406506401	-0.944480509	-1.386739348	-1.401498024	-1.409259096	-0.720361621	-1.405843979	-1.389331559	-1.385217107	-1.158812522	-1.364867304	-1.393971855	-1.398690536	-1.39718356	-1.166144932	-1.395772161	-1.171160703	-1.399939727	-1.404314697	-1.168137923	-1.397912989	-1.395893089	-1.397065276	-1.159611503	-1.394498922	-1.149659103	-1.391020221
ENSG00000006118	2.979800807	3.143218791	3.507074559	3.097162768	3.448177799	3.311479802	2.749512799	2.90493659	3.634268138	2.677897496	3.492187305	2.826830296	3.471455517	2.861464424	3.252545168	3.419022321	3.557436324	3.196426607	3.325947876	3.500439777	3.608887445	3.092085687	3.125301322	3.505034441	3.761069116	3.066318978	3.239461267	3.066482906	3.123257049	3.906568607	2.986175003	3.779214834	3.408727378	3.184503925	2.924152564	4.40951395	3.321171363	3.68777015	3.451021252	2.943337969	4.025478124	2.971238612	3.538420368	4.062981428	3.081140127	3.116833233	3.641095104	3.22691934	3.719222645	2.857276078	3.101858192	2.9607858	3.055353836	3.126188735	2.609925933	3.222162383	3.81074381	3.254200924	3.226484036	3.599902601
ENSG00000006125	9.8502607	9.92790383	10.03568041	9.742949609	9.878105918	9.841609501	9.896952782	9.917736278	9.885218079	9.792657971	10.0158515	9.819924803	9.798101008	9.872882632	9.818540334	9.834682463	9.943071462	9.774490305	9.935442729	9.76319864	9.866800762	9.83326439	10.23493102	10.29580807	9.875532293	9.910661217	9.728957375	9.916607853	9.992655405	9.993370508	9.895594366	10.01816413	9.741920911	9.838659425	10.13594177	10.05350255	9.683137787	9.921198036	9.929097687	9.692855403	9.879524855	9.962962528	9.935593462	9.735392823	9.888771665	9.75191218	9.748203848	9.815968487	9.816854257	9.756920859	9.86202799	9.942775664	9.862085412	9.854941073	9.967463664	9.820665079	9.98254644	9.915598771	9.918934203	9.801482142
ENSG00000006128	1.120118113	0.834704338	1.48753493	0.814903908	0.867291645	0.904307062	2.479576975	2.602163112	1.09745592	0.844525418	1.566262302	0.983042751	0.904191608	1.591400522	0.880427223	0.829657935	2.908493602	0.857184989	0.846970534	1.933947547	1.059318171	4.813734901	2.025526923	1.423780384	1.89417984	2.593830331	3.738663919	0.877446968	1.050184549	0.804101549	0.765927151	1.136210115	0.879898683	0.81909186	0.857870317	0.920913361	1.073262242	0.804765825	1.540285924	0.822532141	0.90762866	1.397145823	1.081202997	2.30845425	2.691986069	2.463154663	1.100576809	1.063247989	1.504720557	1.250085055	0.853088075	1.871818376	0.832853936	0.86353816	2.307296783	0.867904095	1.628462384	3.605894874	0.869694106	1.544602453
ENSG00000006194	8.086385993	7.951111451	8.088025332	8.054184169	7.889336017	8.151797177	8.084836753	8.049045597	8.071411902	7.971769598	7.96628531	7.893845502	7.963327383	8.068829166	8.105258875	8.08580617	8.118428268	8.045778022	7.959752777	7.991686407	8.163093601	8.052331345	7.99232346	8.325204008	8.089165455	7.959735156	8.145803872	8.050338606	8.098161765	7.94529836	8.044238384	8.07267323	8.087382966	8.050838246	8.184164165	8.164142814	7.98936374	8.017577937	8.474728833	8.340694023	8.027589126	8.368595997	7.999125838	8.331997815	7.945294581	8.165258028	8.237079904	8.049331113	8.065030888	7.959902092	8.012333315	7.994812857	8.013926356	8.067272268	8.094867644	8.101500608	8.201421951	8.146806762	8.068497174	7.910762847
ENSG00000006210	7.561953819	7.493527843	8.896024595	7.802536969	8.304522439	7.664439417	7.896758968	7.578705333	7.581702485	7.553092658	7.157514207	8.560437641	7.814220396	7.501387574	7.558774542	6.989563029	8.069574459	6.872091341	6.688748715	8.120256076	7.811474758	7.193341739	8.02724515	7.867789907	7.878915648	7.968463671	8.860418711	7.115855396	7.044185862	7.623206974	7.487847715	8.176994421	7.889993836	7.882345532	7.322990671	8.711686047	8.517625558	7.024363649	7.728061291	8.122894255	8.066376564	8.830504682	6.932850113	8.025015817	7.352005086	7.89872502	8.053158346	6.610991989	8.720777475	7.013797066	7.789455532	7.528382286	7.487494118	8.663596744	8.120836726	6.717657587	7.927593599	8.112556353	7.598269573	7.80117203
ENSG00000006282	8.577305438	8.559393975	7.888742035	8.595995401	8.418245455	8.73815393	8.51310008	7.767031361	8.648255674	8.816675763	7.815972284	8.371544177	7.355767232	7.974015133	8.553831836	8.346027272	8.026087474	8.15898757	7.865083884	8.536755039	8.069548673	7.937621848	8.264014769	7.605059542	8.887005068	8.339212379	8.512694544	7.761314212	7.637456946	8.366882576	7.911607836	8.370900697	8.696464625	8.424463856	8.214696773	8.759120396	8.439974657	8.546510053	8.071446027	7.661761413	8.675540593	8.721657687	8.868689464	8.50241951	6.992615374	8.376456669	8.960819529	6.7849576	7.988306072	8.4000763	8.348381575	8.449666232	8.04851959	7.863655683	7.628641905	8.526771428	7.82359485	8.1918747	8.507970843	8.67426595
ENSG00000006283	0.438677658	0.408130997	1.31787599	0.607532731	1.026625019	0.452119584	0.941472389	0.637544927	1.02327625	0.996753089	0.45708174	0.502630771	0.687072206	0.619651353	1.044081338	1.127397503	1.047643449	0.422262278	1.290244844	0.424919149	0.62396324	1.637155876	1.076098757	0.943069119	0.693181905	0.662849907	0.693202325	0.435062781	0.402780967	0.59812241	0.565227441	0.884311978	1.04337574	0.611193179	1.014205213	1.264780956	0.826745539	0.389434387	1.065455184	0.400512101	0.454235531	1.109728394	1.29761357	1.260887032	0.439097239	1.016388551	1.450719984	1.137880377	0.859762674	0.617920832	0.641160911	0.621167804	0.813281381	0.650464164	1.035435235	0.429026735	1.295030483	0.867165408	0.430157966	0.887515454
ENSG00000006327	5.182363022	6.440249363	7.316132875	6.138554676	6.722780513	5.466548884	5.929304317	7.756344492	6.865045609	4.524915054	7.474759468	4.023308864	5.955101863	4.84479739	4.563189077	4.318064304	6.460922601	5.528567397	5.692587311	5.048545638	5.358942279	5.297189279	8.257560485	8.071094652	7.067974385	6.026310987	8.229607698	5.130785647	4.529489287	6.319409563	4.516394053	8.489124938	5.646144393	5.290240654	8.151644272	9.021872541	6.505139148	4.47530761	7.951229741	4.827854739	6.254049351	4.693200933	6.795502214	7.775412465	4.388192361	5.604887368	7.128678031	5.911698522	5.402609548	5.482069623	6.600520007	6.330192992	5.069302478	5.190580755	7.273594504	5.030713407	8.090272751	8.540897601	6.817396481	5.083146682
ENSG00000006377	-1.792976481	-1.555936718	-1.795977677	-1.803623083	-1.79545505	-1.789670044	-1.783259276	-1.798309247	-1.795850929	-1.551366659	-1.28582575	-1.48528328	-1.789688087	-1.801470171	-1.53451908	-1.801327077	-1.533259883	-1.79703361	-1.798627986	-1.79637564	-1.800706455	-1.798332485	-1.806887385	-1.04577843	-1.788639097	-1.793879352	-1.788635597	-1.79386819	-1.801871676	-1.805301111	-1.811204904	-1.097883065	-1.793485018	-1.802971811	-1.796926597	-1.78707576	-1.798929045	-1.805198005	-1.526983449	-1.802436532	-1.789150992	-1.785858471	-1.797917854	-1.769686463	-1.792873046	-1.325600097	-1.795454516	-1.554936617	-1.794319547	-1.801777026	-1.797673239	-1.55790432	-1.556795843	-1.796041405	-1.794416758	-1.795359366	-1.798166516	-1.79329639	-1.795079696	-1.525735763
ENSG00000006432	7.35741462	7.083714894	7.456446154	7.294290174	7.382398296	7.735026277	7.589627572	7.564897407	7.726065386	7.414588721	7.334743033	7.145038722	7.521575894	6.956271754	7.394737948	7.545179829	7.205067228	7.58223107	7.733337766	7.74226854	7.652627906	7.351932146	7.403300245	7.580830624	6.989012403	7.484265217	7.345789483	7.774626236	7.182008656	7.550168107	7.789537486	7.742553544	7.425102776	7.41342521	7.285923113	7.567774923	7.444631052	7.010200489	7.519193879	7.123046642	7.64215887	7.377571118	7.360761407	7.739318127	7.425699519	7.459042894	7.227012745	6.853395448	7.279885817	7.545339255	7.026264593	7.591154755	7.398624196	6.739558386	7.680222006	7.796262864	7.34931433	7.749346808	7.105068594	7.258836102
ENSG00000006451	7.720087652	7.702973185	7.685567482	7.651336002	7.601922566	7.788150391	7.619638581	7.57339545	7.790096155	7.684323784	7.675439443	7.575746981	7.78774647	7.714670947	7.493912916	7.748330053	7.464829776	7.805382871	7.865050075	7.497253274	7.522994275	7.593948871	7.988335068	7.970577826	7.784643263	7.366830629	7.616545892	7.556547066	7.493518638	7.798050773	7.931649478	7.939087401	7.616663996	7.763991735	7.961569203	7.846687938	7.666785091	7.845157176	7.907954102	7.644459372	7.586289227	7.546678276	7.638785238	7.607882185	7.690576345	7.455537965	7.481017202	7.705551996	7.642825327	7.620821679	7.664136359	7.679781997	7.472151351	7.689244411	7.884493417	7.786799317	7.862633536	7.723468009	7.825298872	7.629844159
ENSG00000006453	8.290050183	8.430189315	8.464100406	8.356044518	8.587172144	8.528922741	7.530569555	8.680589704	8.027823799	8.085781565	8.075862245	8.64523597	8.797364163	8.368283353	8.438949697	8.324864163	8.267986276	7.456201981	7.278405458	8.572140275	8.423872729	8.359051117	8.806139367	8.912909958	8.470835724	8.418920137	8.829191524	7.464031083	8.877657304	8.334217253	7.380907885	9.067389756	8.64430455	8.637589712	8.580977094	8.954503242	8.567821381	8.651497575	8.531790212	8.506882313	8.479299446	8.687194559	7.706029226	8.446881064	7.827868061	8.814977168	8.442943161	8.148486876	8.716860878	8.324127477	8.447324025	8.215603549	8.356075198	8.447985496	8.014918116	7.582799524	8.130080842	8.933052965	8.185039061	8.242702417
ENSG00000006459	9.68035942	9.598193819	9.839044465	9.771607149	9.900912506	9.74367109	10.06407927	10.34440794	9.982733214	9.803167811	9.835856171	9.655203253	10.22704197	9.781675396	9.758855264	9.413420974	9.916750526	9.817177629	9.976387561	9.927893498	9.961354853	9.813239357	10.00134387	10.54263042	10.0652935	9.861513556	10.05637846	9.906405029	9.494076964	9.840763928	9.847925566	10.09054951	9.660622098	9.59326514	10.46531108	10.07875731	10.25592464	9.559196549	10.24008375	9.527629206	9.579007604	9.676647192	10.02017983	10.20494605	9.636036173	9.842545813	9.843458508	9.731163044	9.726770629	9.691766954	10.13840273	10.06025137	9.874263202	9.733644037	10.39649186	9.973717711	10.4528241	10.33963868	10.09920386	9.897771152
